locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNJFBCIG_01416	CDS	351	yerA			YopE regulator
KNJFBCIG_01417	CDS	486				hypothetical protein
KNJFBCIG_01418	CDS	303				hypothetical protein
KNJFBCIG_01419	CDS	993				Zinc-type alcohol dehydrogenase-like protein
KNJFBCIG_01420	CDS	612				hypothetical protein
KNJFBCIG_01421	CDS	897	gcvA_4			Glycine cleavage system transcriptional activator
KNJFBCIG_01422	CDS	543				hypothetical protein
KNJFBCIG_01423	CDS	471				hypothetical protein
KNJFBCIG_01424	CDS	1356				hypothetical protein
KNJFBCIG_01425	CDS	1005	yejK_2		COG3081	Nucleoid-associated protein YejK
KNJFBCIG_01426	CDS	912				hypothetical protein
KNJFBCIG_01427	CDS	753				hypothetical protein
KNJFBCIG_01428	CDS	936				hypothetical protein
KNJFBCIG_01429	CDS	690	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
KNJFBCIG_01430	CDS	315				hypothetical protein
KNJFBCIG_01431	CDS	702				hypothetical protein
KNJFBCIG_01432	CDS	483				hypothetical protein
KNJFBCIG_01433	CDS	699	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
KNJFBCIG_01434	CDS	1026	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
KNJFBCIG_01435	CDS	648	estB_1	3.1.1.1	COG0400	Carboxylesterase 2
KNJFBCIG_01436	CDS	1899	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
KNJFBCIG_01437	CDS	1572	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
KNJFBCIG_01438	CDS	948	dauB	1.4.1.25	COG2423	NAD(P)H-dependent anabolic L-arginine dehydrogenase DauB
KNJFBCIG_01439	CDS	1128	dauA	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
KNJFBCIG_01440	CDS	633	dauR		COG2964	Transcriptional regulator DauR
KNJFBCIG_01441	CDS	792	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
KNJFBCIG_01442	CDS	2004	btuB_2			Vitamin B12 transporter BtuB
KNJFBCIG_01443	CDS	549				hypothetical protein
KNJFBCIG_01444	CDS	990	moaA_1	4.1.99.22		GTP 3',8-cyclase
KNJFBCIG_01445	CDS	819	surA_1	5.2.1.8		Chaperone SurA
KNJFBCIG_01446	CDS	684	narV	1.7.5.1	COG2181	Respiratory nitrate reductase 2 gamma chain
KNJFBCIG_01447	CDS	741	narW		COG2180	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
KNJFBCIG_01448	CDS	1542	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
KNJFBCIG_01449	CDS	3786	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
KNJFBCIG_01450	CDS	1407	narK		COG2223	Nitrate/nitrite transporter NarK
KNJFBCIG_01451	tRNA	90				tRNA-Arg(tct)
KNJFBCIG_01452	CDS	1869	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
KNJFBCIG_01453	CDS	660	narL		COG2197	Nitrate/nitrite response regulator protein NarL
KNJFBCIG_01454	CDS	396				hypothetical protein
KNJFBCIG_01455	CDS	465				hypothetical protein
KNJFBCIG_01456	CDS	750				hypothetical protein
KNJFBCIG_01457	CDS	831				hypothetical protein
KNJFBCIG_01458	CDS	393				hypothetical protein
KNJFBCIG_01459	CDS	657				hypothetical protein
KNJFBCIG_01460	CDS	900				hypothetical protein
KNJFBCIG_01461	CDS	246				hypothetical protein
KNJFBCIG_01462	CDS	102				hypothetical protein
KNJFBCIG_01463	CDS	1275	nhaP		COG0025	Na(+)/H(+) antiporter NhaP
KNJFBCIG_01464	CDS	723	osmY_1		COG1174	Osmoprotectant import permease protein OsmY
KNJFBCIG_01465	CDS	936	osmX		COG1732	Osmoprotectant-binding protein OsmX
KNJFBCIG_01466	CDS	663	osmW		COG1174	Osmoprotectant import permease protein OsmW
KNJFBCIG_01467	CDS	1164	osmV	3.6.3.-	COG1125	Osmoprotectant import ATP-binding protein OsmV
KNJFBCIG_01468	CDS	909	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
KNJFBCIG_01469	CDS	201	aaeX_1			Protein AaeX
KNJFBCIG_01470	CDS	2196	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
KNJFBCIG_01471	CDS	1521	ttgI_1			Toluene efflux pump outer membrane protein TtgI
KNJFBCIG_01472	CDS	954	dmlR_4			HTH-type transcriptional regulator DmlR
KNJFBCIG_01473	CDS	978	ghrB_1	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
KNJFBCIG_01474	CDS	903	eamA_1		COG0697	putative amino-acid metabolite efflux pump
KNJFBCIG_01475	CDS	891	rhaS_2			HTH-type transcriptional activator RhaS
KNJFBCIG_01476	CDS	510	fecI_2		COG1595	putative RNA polymerase sigma factor FecI
KNJFBCIG_01477	CDS	954	fecR_2		COG3712	Protein FecR
KNJFBCIG_01478	CDS	2355	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
KNJFBCIG_01479	CDS	462	ivy_1			Inhibitor of vertebrate lysozyme
KNJFBCIG_01480	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
KNJFBCIG_01481	CDS	396				hypothetical protein
KNJFBCIG_01482	CDS	528				hypothetical protein
KNJFBCIG_01483	CDS	384				hypothetical protein
KNJFBCIG_01484	CDS	786				hypothetical protein
KNJFBCIG_01485	CDS	720				hypothetical protein
KNJFBCIG_01486	CDS	2343				hypothetical protein
KNJFBCIG_01487	CDS	1563	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
KNJFBCIG_01488	CDS	516	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
KNJFBCIG_01489	CDS	891				hypothetical protein
KNJFBCIG_01490	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
KNJFBCIG_01491	CDS	1224	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
KNJFBCIG_01492	CDS	558	moaB_1		COG0521	Molybdenum cofactor biosynthesis protein B
KNJFBCIG_01493	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
KNJFBCIG_01494	CDS	252	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
KNJFBCIG_01495	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
KNJFBCIG_01496	CDS	429	arsC_3	1.20.4.1		Glutaredoxin arsenate reductase
KNJFBCIG_01497	CDS	183				hypothetical protein
KNJFBCIG_01498	CDS	777				hypothetical protein
KNJFBCIG_01499	CDS	1272				hypothetical protein
KNJFBCIG_01500	CDS	366			COG3039	IS5 family transposase ISPa16
KNJFBCIG_01501	CDS	1212	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
KNJFBCIG_01502	CDS	1845	tycB			Tyrocidine synthase 2
KNJFBCIG_01503	CDS	5736				hypothetical protein
KNJFBCIG_01504	CDS	729	pikAV_1	3.1.2.-		Thioesterase PikA5
KNJFBCIG_01505	CDS	900				hypothetical protein
KNJFBCIG_01506	CDS	753				hypothetical protein
KNJFBCIG_01507	CDS	1128	mdrP_1			Na(+), Li(+), K(+)/H(+) antiporter
KNJFBCIG_01508	CDS	1491	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
KNJFBCIG_01509	CDS	936				IS256 family transposase ISCARN47
KNJFBCIG_01510	CDS	2250				hypothetical protein
KNJFBCIG_01511	CDS	1446				hypothetical protein
KNJFBCIG_01512	CDS	162				hypothetical protein
KNJFBCIG_01513	CDS	462				hypothetical protein
KNJFBCIG_01514	CDS	2064				hypothetical protein
KNJFBCIG_01515	CDS	405		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
KNJFBCIG_01516	CDS	561				hypothetical protein
KNJFBCIG_01517	CDS	705	nudC_2	3.6.1.22		NADH pyrophosphatase
KNJFBCIG_01518	CDS	642				hypothetical protein
KNJFBCIG_01519	CDS	618				hypothetical protein
KNJFBCIG_01520	CDS	714	yadV_3			putative fimbrial chaperone YadV
KNJFBCIG_01521	CDS	2520	fimD		COG3188	Outer membrane usher protein FimD
KNJFBCIG_01522	CDS	522	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
KNJFBCIG_01523	CDS	1554	pqsA	6.2.1.32	COG0365	Anthranilate--CoA ligase
KNJFBCIG_01524	CDS	852	pqsB		COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsB
KNJFBCIG_01525	CDS	1047	pqsC	2.3.1.230	COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsC
KNJFBCIG_01526	CDS	1014	pqsD	2.3.1.262	COG0332	Anthraniloyl-CoA anthraniloyltransferase
KNJFBCIG_01527	CDS	906	pqsE	3.1.2.32		2-aminobenzoylacetyl-CoA thioesterase
KNJFBCIG_01528	CDS	1593	phnA	4.1.3.27	COG0147	Anthranilate synthase component 1, pyocyanine specific
KNJFBCIG_01529	CDS	603	phnB	4.1.3.27	COG0512	Anthranilate synthase component 2, pyocyanine specific
KNJFBCIG_01530	CDS	999				hypothetical protein
KNJFBCIG_01531	CDS	1059	nadA	2.5.1.72	COG0379	Quinolinate synthase A
KNJFBCIG_01532	CDS	1434	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
KNJFBCIG_01533	CDS	252	tusA_1		COG0425	Sulfur carrier protein TusA
KNJFBCIG_01534	CDS	1074				hypothetical protein
KNJFBCIG_01535	CDS	474	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
KNJFBCIG_01536	CDS	558	gcvR		COG2716	Glycine cleavage system transcriptional repressor
KNJFBCIG_01537	CDS	879	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KNJFBCIG_01538	CDS	1191	bamC			Outer membrane protein assembly factor BamC
KNJFBCIG_01539	CDS	759	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
KNJFBCIG_01540	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
KNJFBCIG_01541	tRNA	90				tRNA-Ser(cga)
KNJFBCIG_01542	CDS	900				hypothetical protein
KNJFBCIG_01543	CDS	801	allR		COG1414	HTH-type transcriptional repressor AllR
KNJFBCIG_01544	CDS	387				hypothetical protein
KNJFBCIG_01545	CDS	1152	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
KNJFBCIG_01546	CDS	2148	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
KNJFBCIG_01547	CDS	867				hypothetical protein
KNJFBCIG_01548	CDS	1356	yjhB_1			Putative metabolite transport protein YjhB
KNJFBCIG_01549	CDS	408				hypothetical protein
KNJFBCIG_01550	CDS	1065				hypothetical protein
KNJFBCIG_01551	CDS	762	paaF_3	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
KNJFBCIG_01552	CDS	1146		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
KNJFBCIG_01553	CDS	918				hypothetical protein
KNJFBCIG_01554	CDS	987		1.6.5.11	COG2070	NADH:quinone reductase
KNJFBCIG_01555	CDS	1251	nicP_4			Porin-like protein NicP
KNJFBCIG_01556	CDS	477				hypothetical protein
KNJFBCIG_01557	CDS	1494	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
KNJFBCIG_01558	CDS	1287	puuB_3	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
KNJFBCIG_01559	CDS	369				hypothetical protein
KNJFBCIG_01560	CDS	756				hypothetical protein
KNJFBCIG_01561	CDS	1476				hypothetical protein
KNJFBCIG_01562	CDS	2544	quiP_1	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
KNJFBCIG_01563	CDS	642	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
KNJFBCIG_01564	CDS	201				hypothetical protein
KNJFBCIG_01565	CDS	495				hypothetical protein
KNJFBCIG_01566	CDS	561				hypothetical protein
KNJFBCIG_01567	CDS	621				hypothetical protein
KNJFBCIG_01568	CDS	318				hypothetical protein
KNJFBCIG_01569	CDS	474				hypothetical protein
KNJFBCIG_01570	CDS	498				hypothetical protein
KNJFBCIG_01571	CDS	633	pal_2			Peptidoglycan-associated lipoprotein
KNJFBCIG_01572	CDS	300				hypothetical protein
KNJFBCIG_01573	CDS	810				hypothetical protein
KNJFBCIG_01574	CDS	465				hypothetical protein
KNJFBCIG_01575	CDS	2145	dinG_1	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
KNJFBCIG_01576	CDS	2250				hypothetical protein
KNJFBCIG_01577	CDS	1146	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
KNJFBCIG_01578	CDS	882	pal_3			Peptidoglycan-associated lipoprotein
KNJFBCIG_01579	CDS	648	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
KNJFBCIG_01580	CDS	1113	cdaR		COG3835	Carbohydrate diacid regulator
KNJFBCIG_01581	CDS	1359	dsdX		COG2610	D-serine transporter DsdX
KNJFBCIG_01582	CDS	1146	garK	2.7.1.165	COG1929	Glycerate 2-kinase
KNJFBCIG_01583	CDS	243				hypothetical protein
KNJFBCIG_01584	CDS	465	slyB		COG3133	Outer membrane lipoprotein SlyB
KNJFBCIG_01585	CDS	2802	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
KNJFBCIG_01586	CDS	339	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
KNJFBCIG_01587	CDS	1500	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
KNJFBCIG_01588	CDS	525	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
KNJFBCIG_01589	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
KNJFBCIG_01590	CDS	348	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
KNJFBCIG_01591	CDS	906				hypothetical protein
KNJFBCIG_01592	CDS	1098	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
KNJFBCIG_01593	CDS	522				hypothetical protein
KNJFBCIG_01594	CDS	252				hypothetical protein
KNJFBCIG_01595	CDS	666				hypothetical protein
KNJFBCIG_01596	CDS	399				hypothetical protein
KNJFBCIG_01597	CDS	600				hypothetical protein
KNJFBCIG_01598	CDS	915	dmlR_5			HTH-type transcriptional regulator DmlR
KNJFBCIG_01599	CDS	1842	htpG_1			Chaperone protein HtpG
KNJFBCIG_01600	CDS	2295				hypothetical protein
KNJFBCIG_01601	CDS	702	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
KNJFBCIG_01602	CDS	768	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
KNJFBCIG_01603	CDS	1254				hypothetical protein
KNJFBCIG_01604	CDS	924	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
KNJFBCIG_01605	CDS	1122	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
KNJFBCIG_01606	CDS	318				hypothetical protein
KNJFBCIG_01607	CDS	363				hypothetical protein
KNJFBCIG_01608	CDS	408	flgB		COG1815	Flagellar basal body rod protein FlgB
KNJFBCIG_01609	CDS	441	flgC		COG1558	Flagellar basal-body rod protein FlgC
KNJFBCIG_01610	CDS	714	flgD		COG1843	Basal-body rod modification protein FlgD
KNJFBCIG_01611	CDS	1389	flgE		COG1749	Flagellar hook protein FlgE
KNJFBCIG_01612	CDS	750	flgF		COG4787	Flagellar basal-body rod protein FlgF
KNJFBCIG_01613	CDS	786	flgG		COG4786	Flagellar basal-body rod protein FlgG
KNJFBCIG_01614	CDS	696	flgH			Flagellar L-ring protein
KNJFBCIG_01615	CDS	1110	flgI			Flagellar P-ring protein
KNJFBCIG_01616	CDS	1203				hypothetical protein
KNJFBCIG_01617	CDS	2049				hypothetical protein
KNJFBCIG_01618	CDS	1302				hypothetical protein
KNJFBCIG_01619	CDS	1137	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
KNJFBCIG_01620	CDS	225				hypothetical protein
KNJFBCIG_01621	CDS	1041	fabH_1	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
KNJFBCIG_01622	CDS	768	gno	1.1.1.-		Gluconate 5-dehydrogenase
KNJFBCIG_01623	CDS	633	perB	2.3.1.227	COG0110	GDP-perosamine N-acetyltransferase
KNJFBCIG_01624	CDS	1131		1.14.13.239		Carnitine monooxygenase oxygenase subunit
KNJFBCIG_01625	CDS	615	lpxD_2	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
KNJFBCIG_01626	CDS	1149				hypothetical protein
KNJFBCIG_01627	CDS	3507				hypothetical protein
KNJFBCIG_01628	CDS	1164	fliC			A-type flagellin
KNJFBCIG_01629	CDS	387				hypothetical protein
KNJFBCIG_01630	CDS	1437	fliD		COG1345	B-type flagellar hook-associated protein 2
KNJFBCIG_01631	CDS	399	fliS_1		COG1516	Flagellar secretion chaperone FliS
KNJFBCIG_01632	CDS	381	fliS_2		COG1516	Flagellar secretion chaperone FliS
KNJFBCIG_01633	CDS	294				hypothetical protein
KNJFBCIG_01634	CDS	1473	atoC_1		COG2204	Regulatory protein AtoC
KNJFBCIG_01635	CDS	1209	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
KNJFBCIG_01636	CDS	1422	atoC_2		COG2204	Regulatory protein AtoC
KNJFBCIG_01637	CDS	330	fliE		COG1677	Flagellar hook-basal body complex protein FliE
KNJFBCIG_01638	CDS	1797				hypothetical protein
KNJFBCIG_01639	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
KNJFBCIG_01640	CDS	807				hypothetical protein
KNJFBCIG_01641	CDS	1356	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
KNJFBCIG_01642	CDS	444	fliJ		COG2882	Flagellar FliJ protein
KNJFBCIG_01643	CDS	714				hypothetical protein
KNJFBCIG_01644	CDS	1197				hypothetical protein
KNJFBCIG_01645	CDS	1158	ydhC			Inner membrane transport protein YdhC
KNJFBCIG_01646	CDS	780	nimR_3			HTH-type transcriptional regulator NimR
KNJFBCIG_01647	CDS	711	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
KNJFBCIG_01648	CDS	624				hypothetical protein
KNJFBCIG_01649	CDS	1149	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
KNJFBCIG_01650	CDS	222			COG4628	DNA-binding protein
KNJFBCIG_01651	CDS	192				hypothetical protein
KNJFBCIG_01652	CDS	1767		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KNJFBCIG_01653	CDS	336				hypothetical protein
KNJFBCIG_01654	CDS	2325	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
KNJFBCIG_01655	CDS	840	cvfB		COG2996	Conserved virulence factor B
KNJFBCIG_01656	CDS	375				hypothetical protein
KNJFBCIG_01657	CDS	555				hypothetical protein
KNJFBCIG_01658	CDS	507	pal_4			Peptidoglycan-associated lipoprotein
KNJFBCIG_01659	CDS	1308	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
KNJFBCIG_01660	CDS	573				hypothetical protein
KNJFBCIG_01661	CDS	540	def_1	3.5.1.88	COG0242	Peptide deformylase
KNJFBCIG_01662	CDS	321				hypothetical protein
KNJFBCIG_01663	CDS	1497	dgt_1	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
KNJFBCIG_01664	CDS	192	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacylase
KNJFBCIG_01665	CDS	543	cobB_2	2.3.1.286	COG0846	NAD-dependent protein deacylase
KNJFBCIG_01666	CDS	588				hypothetical protein
KNJFBCIG_01667	CDS	990	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
KNJFBCIG_01668	CDS	912	pgrR_1			HTH-type transcriptional regulator PgrR
KNJFBCIG_01669	CDS	408	fosA	2.5.1.18	COG0346	Glutathione transferase FosA
KNJFBCIG_01670	CDS	978				hypothetical protein
KNJFBCIG_01671	CDS	1269	tetA			Tetracycline resistance protein, class C
KNJFBCIG_01672	CDS	780				hypothetical protein
KNJFBCIG_01673	CDS	351				hypothetical protein
KNJFBCIG_01674	CDS	414				hypothetical protein
KNJFBCIG_01675	CDS	876	hchA	3.1.2.-		Protein/nucleic acid deglycase HchA
KNJFBCIG_01676	CDS	789	rpaR		COG2771	HTH-type quorum sensing-dependent transcriptional regulator RpaR
KNJFBCIG_01677	CDS	1017	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
KNJFBCIG_01678	CDS	876	dmlR_6			HTH-type transcriptional regulator DmlR
KNJFBCIG_01679	CDS	849				hypothetical protein
KNJFBCIG_01680	CDS	837	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
KNJFBCIG_01681	CDS	903	argP_2			HTH-type transcriptional regulator ArgP
KNJFBCIG_01682	CDS	717	phnR_2		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
KNJFBCIG_01683	CDS	654	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
KNJFBCIG_01684	CDS	1335	uhpC		COG2271	Membrane sensor protein UhpC
KNJFBCIG_01685	CDS	903				hypothetical protein
KNJFBCIG_01686	CDS	1182	dhaT_1	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
KNJFBCIG_01687	CDS	1491				hypothetical protein
KNJFBCIG_01688	CDS	1917	eta	2.4.2.36		Exotoxin A
KNJFBCIG_01689	CDS	369				hypothetical protein
KNJFBCIG_01690	CDS	1989	pys2	3.1.-.-	COG3209	Pyocin-S2
KNJFBCIG_01691	CDS	555				hypothetical protein
KNJFBCIG_01692	CDS	672				hypothetical protein
KNJFBCIG_01693	CDS	381				hypothetical protein
KNJFBCIG_01694	CDS	990	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
KNJFBCIG_01695	CDS	729	prpC_1	3.1.3.16	COG0631	Protein phosphatase PrpC
KNJFBCIG_01696	CDS	3528				hypothetical protein
KNJFBCIG_01697	CDS	870				hypothetical protein
KNJFBCIG_01698	CDS	1332				hypothetical protein
KNJFBCIG_01699	CDS	507				hypothetical protein
KNJFBCIG_01700	CDS	1194				hypothetical protein
KNJFBCIG_01701	CDS	141				hypothetical protein
KNJFBCIG_01702	CDS	1521	zraR_1		COG2204	Transcriptional regulatory protein ZraR
KNJFBCIG_01703	CDS	2628	clpV1_1		COG0542	Protein ClpV1
KNJFBCIG_01704	CDS	1008				hypothetical protein
KNJFBCIG_01705	CDS	1788				hypothetical protein
KNJFBCIG_01706	CDS	408				hypothetical protein
KNJFBCIG_01707	CDS	1476				hypothetical protein
KNJFBCIG_01708	CDS	507				hypothetical protein
KNJFBCIG_01709	CDS	1557				hypothetical protein
KNJFBCIG_01710	CDS	603	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
KNJFBCIG_01711	CDS	1167	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
KNJFBCIG_01712	CDS	477				hypothetical protein
KNJFBCIG_01713	CDS	636				hypothetical protein
KNJFBCIG_01714	CDS	1197	ydcO		COG3135	Inner membrane protein YdcO
KNJFBCIG_01715	CDS	894	panS_1		COG0385	Pantothenate precursors transporter PanS
KNJFBCIG_01716	CDS	762	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
KNJFBCIG_01717	CDS	1005	yfmJ	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
KNJFBCIG_01718	CDS	1722			COG0659	putative sulfate transporter
KNJFBCIG_01719	CDS	1959	mcpQ_1		COG0840	Methyl-accepting chemotaxis protein McpQ
KNJFBCIG_01720	CDS	408				hypothetical protein
KNJFBCIG_01721	CDS	609				hypothetical protein
KNJFBCIG_01722	CDS	348				hypothetical protein
KNJFBCIG_01723	CDS	1110	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
KNJFBCIG_01724	CDS	1035	selD	2.7.9.3	COG0709	Selenide, water dikinase
KNJFBCIG_01725	CDS	279				hypothetical protein
KNJFBCIG_01726	CDS	1038			COG1752	putative NTE family protein
KNJFBCIG_01727	CDS	606				hypothetical protein
KNJFBCIG_01728	CDS	909	glsA2	3.5.1.2	COG2066	Glutaminase 2
KNJFBCIG_01729	CDS	693	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
KNJFBCIG_01730	CDS	2658	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
KNJFBCIG_01731	CDS	552	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
KNJFBCIG_01732	CDS	2073	kdpB_2	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
KNJFBCIG_01733	CDS	1695	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
KNJFBCIG_01734	CDS	90				hypothetical protein
KNJFBCIG_01735	CDS	1155	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KNJFBCIG_01736	CDS	867	tsaQ1			HTH-type transcriptional regulator TsaQ1/TsaQ2
KNJFBCIG_01737	CDS	786	paaF_4	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
KNJFBCIG_01738	CDS	1530	paaH_2	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
KNJFBCIG_01739	CDS	648	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
KNJFBCIG_01740	CDS	1275	yycB_1		COG2807	putative transporter YycB
KNJFBCIG_01741	CDS	1068	ydiK_1		COG0628	Putative transport protein YdiK
KNJFBCIG_01742	CDS	807				hypothetical protein
KNJFBCIG_01743	CDS	663	yfcG_3	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
KNJFBCIG_01744	CDS	861	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
KNJFBCIG_01745	CDS	813				hypothetical protein
KNJFBCIG_01746	CDS	642	rhtC_1		COG1280	Threonine efflux protein
KNJFBCIG_01747	CDS	825	rhaS_3			HTH-type transcriptional activator RhaS
KNJFBCIG_01748	CDS	438		3.1.2.-	COG2050	Putative esterase
KNJFBCIG_01749	CDS	1668		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
KNJFBCIG_01750	CDS	465	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
KNJFBCIG_01751	CDS	342				hypothetical protein
KNJFBCIG_01752	CDS	1023	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
KNJFBCIG_01753	CDS	2109	btuB_3			Vitamin B12 transporter BtuB
KNJFBCIG_01754	CDS	930				hypothetical protein
KNJFBCIG_01755	CDS	126				hypothetical protein
KNJFBCIG_01756	CDS	1809	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
KNJFBCIG_01757	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
KNJFBCIG_01758	CDS	1218	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
KNJFBCIG_01759	CDS	1626				hypothetical protein
KNJFBCIG_01760	CDS	441			COG1733	putative HTH-type transcriptional regulator
