locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKAIPODG_01198	CDS	474			COG1733	putative HTH-type transcriptional regulator
IKAIPODG_01199	CDS	453	elaA		COG2153	Protein ElaA
IKAIPODG_01200	CDS	636				hypothetical protein
IKAIPODG_01201	CDS	915	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
IKAIPODG_01202	CDS	1074	ctaA	1.3.-.-		Heme A synthase
IKAIPODG_01203	CDS	579				hypothetical protein
IKAIPODG_01204	CDS	795				hypothetical protein
IKAIPODG_01205	CDS	210				hypothetical protein
IKAIPODG_01206	CDS	888	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
IKAIPODG_01207	CDS	555	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
IKAIPODG_01208	CDS	1593	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
IKAIPODG_01209	CDS	1101				hypothetical protein
IKAIPODG_01210	CDS	639				hypothetical protein
IKAIPODG_01211	CDS	1572				hypothetical protein
IKAIPODG_01212	CDS	729	cynT_1	4.2.1.1	COG0288	Carbonic anhydrase 1
IKAIPODG_01213	CDS	1248				hypothetical protein
IKAIPODG_01214	CDS	921				hypothetical protein
IKAIPODG_01215	CDS	1161				hypothetical protein
IKAIPODG_01216	CDS	1038				hypothetical protein
IKAIPODG_01217	CDS	1113				hypothetical protein
IKAIPODG_01218	CDS	450				hypothetical protein
IKAIPODG_01219	CDS	2226				hypothetical protein
IKAIPODG_01220	CDS	435				hypothetical protein
IKAIPODG_01221	CDS	1293				hypothetical protein
IKAIPODG_01222	CDS	285				hypothetical protein
IKAIPODG_01223	CDS	1941	vgrG1_2	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
IKAIPODG_01224	CDS	2709	clpV1_1		COG0542	Protein ClpV1
IKAIPODG_01225	CDS	1047				hypothetical protein
IKAIPODG_01226	CDS	1860				hypothetical protein
IKAIPODG_01227	CDS	510				hypothetical protein
IKAIPODG_01228	CDS	786				hypothetical protein
IKAIPODG_01229	CDS	489	hcp1_1		COG3157	Protein hcp1
IKAIPODG_01230	CDS	1497				hypothetical protein
IKAIPODG_01231	CDS	519				hypothetical protein
IKAIPODG_01232	CDS	1035				hypothetical protein
IKAIPODG_01233	CDS	768				hypothetical protein
IKAIPODG_01234	CDS	1296				hypothetical protein
IKAIPODG_01235	CDS	1269	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
IKAIPODG_01236	CDS	507			COG1733	putative HTH-type transcriptional regulator
IKAIPODG_01237	CDS	1143	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
IKAIPODG_01238	CDS	861				hypothetical protein
IKAIPODG_01239	CDS	618	bin3			Putative transposon Tn552 DNA-invertase bin3
IKAIPODG_01240	CDS	1056				hypothetical protein
IKAIPODG_01241	CDS	1734	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
IKAIPODG_01242	CDS	534	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
IKAIPODG_01243	CDS	1305	guaD_2	3.5.4.3	COG0402	Guanine deaminase
IKAIPODG_01244	CDS	840				hypothetical protein
IKAIPODG_01245	CDS	2400	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
IKAIPODG_01246	CDS	1455				hypothetical protein
IKAIPODG_01247	CDS	1134	alkB2	1.14.15.3		Alkane 1-monooxygenase 2
IKAIPODG_01248	CDS	660				hypothetical protein
IKAIPODG_01249	CDS	3489	smc_2		COG1196	Chromosome partition protein Smc
IKAIPODG_01250	CDS	873	zipA			Cell division protein ZipA
IKAIPODG_01251	CDS	2385	ligA	6.5.1.2		DNA ligase
IKAIPODG_01252	CDS	378				hypothetical protein
IKAIPODG_01253	CDS	747				hypothetical protein
IKAIPODG_01254	CDS	2064				hypothetical protein
IKAIPODG_01255	CDS	327	ybaB		COG0718	Nucleoid-associated protein YbaB
IKAIPODG_01256	CDS	597	recR		COG0353	Recombination protein RecR
IKAIPODG_01257	CDS	1149	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
IKAIPODG_01258	CDS	540				hypothetical protein
IKAIPODG_01259	CDS	888	sadH	1.-.-.-		Putative oxidoreductase SadH
IKAIPODG_01260	CDS	1545		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
IKAIPODG_01261	CDS	849	fabR_1			HTH-type transcriptional repressor FabR
IKAIPODG_01262	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
IKAIPODG_01263	CDS	369	mdtJ		COG2076	Spermidine export protein MdtJ
IKAIPODG_01264	CDS	837				hypothetical protein
IKAIPODG_01265	CDS	549	apt	2.4.2.7		Adenine phosphoribosyltransferase
IKAIPODG_01266	CDS	735	anr			Transcriptional activator protein Anr
IKAIPODG_01267	CDS	468				hypothetical protein
IKAIPODG_01268	CDS	1383	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
IKAIPODG_01269	CDS	684				hypothetical protein
IKAIPODG_01270	CDS	210				hypothetical protein
IKAIPODG_01271	CDS	2436	copA_1	7.2.2.8		putative copper-importing P-type ATPase A
IKAIPODG_01272	CDS	540				hypothetical protein
IKAIPODG_01273	CDS	1416				hypothetical protein
IKAIPODG_01274	CDS	957	ccoP2		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
IKAIPODG_01275	CDS	186				hypothetical protein
IKAIPODG_01276	CDS	612				hypothetical protein
IKAIPODG_01277	CDS	1428	ccoN1_2	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
IKAIPODG_01278	CDS	927	ccoP1			Cbb3-type cytochrome c oxidase subunit CcoP1
IKAIPODG_01279	CDS	186				hypothetical protein
IKAIPODG_01280	CDS	609				hypothetical protein
IKAIPODG_01281	CDS	1428	ccoN1_3	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
IKAIPODG_01282	CDS	633				hypothetical protein
IKAIPODG_01283	CDS	1158				hypothetical protein
IKAIPODG_01284	CDS	1566	aer		COG0840	Aerotaxis receptor
IKAIPODG_01285	CDS	2733	acnA	4.2.1.3	COG1048	Aconitate hydratase A
IKAIPODG_01286	CDS	1059	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
IKAIPODG_01287	CDS	240	tusA_1		COG0425	Sulfur carrier protein TusA
IKAIPODG_01288	CDS	1311	puuB_3	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IKAIPODG_01289	CDS	1365	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
IKAIPODG_01290	CDS	1398	puuB_4	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IKAIPODG_01291	CDS	354	amnD	3.5.99.5		2-aminomuconate deaminase
IKAIPODG_01292	CDS	1362	glpT_1		COG2271	Glycerol-3-phosphate transporter
IKAIPODG_01293	CDS	882	cmpR_3			HTH-type transcriptional activator CmpR
IKAIPODG_01294	CDS	180				hypothetical protein
IKAIPODG_01295	CDS	1146				hypothetical protein
IKAIPODG_01296	CDS	597				hypothetical protein
IKAIPODG_01297	CDS	282	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
IKAIPODG_01298	CDS	552				hypothetical protein
IKAIPODG_01299	CDS	867	garR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
IKAIPODG_01300	CDS	342				hypothetical protein
IKAIPODG_01301	CDS	756				hypothetical protein
IKAIPODG_01302	CDS	255				hypothetical protein
IKAIPODG_01303	CDS	609				hypothetical protein
IKAIPODG_01304	CDS	1287	gltA	2.3.3.16	COG0372	Citrate synthase
IKAIPODG_01305	CDS	387	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
IKAIPODG_01306	CDS	375	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
IKAIPODG_01307	CDS	1773	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
IKAIPODG_01308	CDS	708	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
IKAIPODG_01309	CDS	2832	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
IKAIPODG_01310	CDS	1230	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
IKAIPODG_01311	CDS	1437	lpdG	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
IKAIPODG_01312	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
IKAIPODG_01313	CDS	888	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
IKAIPODG_01314	CDS	1314	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
IKAIPODG_01315	CDS	765				hypothetical protein
IKAIPODG_01316	CDS	237				hypothetical protein
IKAIPODG_01317	CDS	474				hypothetical protein
IKAIPODG_01318	CDS	447				hypothetical protein
IKAIPODG_01319	CDS	1233				hypothetical protein
IKAIPODG_01320	CDS	1905	htpG_1		COG0326	Chaperone protein HtpG
IKAIPODG_01321	CDS	726				hypothetical protein
IKAIPODG_01322	CDS	822	panB_1	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
IKAIPODG_01323	CDS	783	nimR_2			HTH-type transcriptional regulator NimR
IKAIPODG_01324	CDS	1302	nicB_1	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
IKAIPODG_01325	CDS	2247	nicB_2	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
IKAIPODG_01326	CDS	492	nicA	1.17.2.1	COG2080	Nicotinate dehydrogenase subunit A
IKAIPODG_01327	CDS	423	nicR		COG1846	HTH-type transcriptional repressor NicR
IKAIPODG_01328	CDS	906				hypothetical protein
IKAIPODG_01329	CDS	999				hypothetical protein
IKAIPODG_01330	CDS	477				hypothetical protein
IKAIPODG_01331	CDS	441			COG1733	putative HTH-type transcriptional regulator
IKAIPODG_01332	CDS	1626				hypothetical protein
IKAIPODG_01333	CDS	1218	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
IKAIPODG_01334	CDS	516	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
IKAIPODG_01335	CDS	1956	barA_1	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
IKAIPODG_01336	CDS	930				hypothetical protein
IKAIPODG_01337	CDS	2109	btuB_3			Vitamin B12 transporter BtuB
IKAIPODG_01338	CDS	1023	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
IKAIPODG_01339	CDS	342				hypothetical protein
IKAIPODG_01340	CDS	465	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
IKAIPODG_01341	CDS	1668		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
IKAIPODG_01342	CDS	438		3.1.2.-	COG2050	Putative esterase
IKAIPODG_01343	CDS	825	rhaS_2			HTH-type transcriptional activator RhaS
IKAIPODG_01344	CDS	642	rhtC_1		COG1280	Threonine efflux protein
IKAIPODG_01345	CDS	813				hypothetical protein
IKAIPODG_01346	CDS	861	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IKAIPODG_01347	CDS	663	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
IKAIPODG_01348	CDS	807				hypothetical protein
IKAIPODG_01349	CDS	1068	ydiK_1		COG0628	Putative transport protein YdiK
IKAIPODG_01350	CDS	1275	yycB_1		COG2807	putative transporter YycB
IKAIPODG_01351	CDS	648	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
IKAIPODG_01352	CDS	1530	paaH_1	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
IKAIPODG_01353	CDS	786	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
IKAIPODG_01354	CDS	867	tsaQ1			HTH-type transcriptional regulator TsaQ1/TsaQ2
IKAIPODG_01355	CDS	1155	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
IKAIPODG_01356	CDS	90				hypothetical protein
IKAIPODG_01357	CDS	1695	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
IKAIPODG_01358	CDS	2073	kdpB_1	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
IKAIPODG_01359	CDS	552	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
IKAIPODG_01360	CDS	2658	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
IKAIPODG_01361	CDS	693	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
IKAIPODG_01362	CDS	909	glsA2	3.5.1.2	COG2066	Glutaminase 2
IKAIPODG_01363	CDS	606				hypothetical protein
IKAIPODG_01364	CDS	1038			COG1752	putative NTE family protein
IKAIPODG_01365	CDS	279				hypothetical protein
IKAIPODG_01366	CDS	1035	selD	2.7.9.3	COG0709	Selenide, water dikinase
IKAIPODG_01367	CDS	1110	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
IKAIPODG_01368	CDS	348				hypothetical protein
IKAIPODG_01369	CDS	609				hypothetical protein
IKAIPODG_01370	CDS	408				hypothetical protein
IKAIPODG_01371	CDS	1959	mcpQ_1		COG0840	Methyl-accepting chemotaxis protein McpQ
IKAIPODG_01372	CDS	1722			COG0659	putative sulfate transporter
IKAIPODG_01373	CDS	1005	yfmJ_1	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
IKAIPODG_01374	CDS	762	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
IKAIPODG_01375	CDS	894	panS_2		COG0385	Pantothenate precursors transporter PanS
IKAIPODG_01376	CDS	1197	ydcO		COG3135	Inner membrane protein YdcO
IKAIPODG_01377	CDS	636				hypothetical protein
IKAIPODG_01378	CDS	477				hypothetical protein
IKAIPODG_01379	CDS	1167	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
IKAIPODG_01380	CDS	603	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
IKAIPODG_01381	CDS	1557				hypothetical protein
IKAIPODG_01382	CDS	507				hypothetical protein
IKAIPODG_01383	CDS	1476				hypothetical protein
IKAIPODG_01384	CDS	408				hypothetical protein
IKAIPODG_01385	CDS	1788				hypothetical protein
IKAIPODG_01386	CDS	1008				hypothetical protein
IKAIPODG_01387	CDS	2628	clpV1_2		COG0542	Protein ClpV1
IKAIPODG_01388	CDS	1512	zraR_2		COG2204	Transcriptional regulatory protein ZraR
IKAIPODG_01389	CDS	141				hypothetical protein
IKAIPODG_01390	CDS	1194				hypothetical protein
IKAIPODG_01391	CDS	507				hypothetical protein
IKAIPODG_01392	CDS	1332				hypothetical protein
IKAIPODG_01393	CDS	870				hypothetical protein
IKAIPODG_01394	CDS	3528				hypothetical protein
IKAIPODG_01395	CDS	729	prpC_1	3.1.3.16	COG0631	Protein phosphatase PrpC
IKAIPODG_01396	CDS	990	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
IKAIPODG_01397	CDS	381				hypothetical protein
IKAIPODG_01398	CDS	462			COG2703	Bacteriohemerythrin
IKAIPODG_01399	CDS	546	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
IKAIPODG_01400	CDS	558	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
IKAIPODG_01401	CDS	213				hypothetical protein
IKAIPODG_01402	CDS	900				hypothetical protein
IKAIPODG_01403	CDS	111				hypothetical protein
IKAIPODG_01404	CDS	1299				hypothetical protein
IKAIPODG_01405	CDS	1017	xerC_3			Tyrosine recombinase XerC
IKAIPODG_01406	CDS	825	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
IKAIPODG_01407	CDS	672				hypothetical protein
IKAIPODG_01408	CDS	1419	ydgI		COG0531	Putative arginine/ornithine antiporter
IKAIPODG_01409	CDS	765		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
IKAIPODG_01410	CDS	1401	rocR		COG3829	Arginine utilization regulatory protein RocR
IKAIPODG_01411	CDS	771	cobB_1	2.3.1.286		NAD-dependent protein deacetylase
IKAIPODG_01412	CDS	612				hypothetical protein
IKAIPODG_01413	CDS	534				hypothetical protein
IKAIPODG_01414	CDS	663	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
IKAIPODG_01415	CDS	915	dmlR_6			HTH-type transcriptional regulator DmlR
IKAIPODG_01416	CDS	618	ycaC_1	4.-.-.-	COG1335	putative hydrolase YcaC
IKAIPODG_01417	CDS	408				hypothetical protein
IKAIPODG_01418	CDS	558		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
IKAIPODG_01419	CDS	948				hypothetical protein
IKAIPODG_01420	CDS	474				hypothetical protein
IKAIPODG_01421	CDS	1842	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
IKAIPODG_01422	CDS	1500	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
IKAIPODG_01423	CDS	936				hypothetical protein
IKAIPODG_01424	CDS	699	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
IKAIPODG_01425	CDS	636				hypothetical protein
IKAIPODG_01426	CDS	1230	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
IKAIPODG_01427	CDS	960				hypothetical protein
IKAIPODG_01428	CDS	1599				hypothetical protein
IKAIPODG_01429	CDS	1479	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
IKAIPODG_01430	CDS	747	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
IKAIPODG_01431	CDS	1368		2.3.3.14		Homocitrate synthase
IKAIPODG_01432	CDS	879				hypothetical protein
IKAIPODG_01433	CDS	615				hypothetical protein
IKAIPODG_01434	CDS	1263				hypothetical protein
IKAIPODG_01435	CDS	1821	lgrB_1			Linear gramicidin synthase subunit B
IKAIPODG_01436	CDS	1158	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
IKAIPODG_01437	CDS	894	syrM1			HTH-type transcriptional regulator SyrM 1
IKAIPODG_01438	CDS	780	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
IKAIPODG_01439	CDS	627	kefF	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
IKAIPODG_01440	CDS	609				hypothetical protein
IKAIPODG_01441	CDS	891				hypothetical protein
IKAIPODG_01442	CDS	351				hypothetical protein
IKAIPODG_01443	CDS	807	nimR_3			HTH-type transcriptional regulator NimR
IKAIPODG_01444	CDS	189				hypothetical protein
IKAIPODG_01445	CDS	909	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
IKAIPODG_01446	CDS	2040	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
IKAIPODG_01447	CDS	258				hypothetical protein
IKAIPODG_01448	CDS	504				hypothetical protein
IKAIPODG_01449	CDS	783	nimR_4			HTH-type transcriptional regulator NimR
IKAIPODG_01450	CDS	1512	emrB_1			Colistin resistance protein EmrB
IKAIPODG_01451	CDS	1152	emrA_1			Colistin resistance protein EmrA
IKAIPODG_01452	CDS	1449	oprM_1		COG1538	Outer membrane protein OprM
IKAIPODG_01453	CDS	1773				hypothetical protein
IKAIPODG_01454	CDS	2577	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
IKAIPODG_01455	CDS	315				hypothetical protein
IKAIPODG_01456	CDS	1245				hypothetical protein
IKAIPODG_01457	CDS	1782	prsD_2			Type I secretion system ATP-binding protein PrsD
IKAIPODG_01458	CDS	1299	prsE_2			Type I secretion system membrane fusion protein PrsE
IKAIPODG_01459	CDS	1446	tolC_2		COG1538	Outer membrane protein TolC
IKAIPODG_01460	CDS	1440	aprA_1	3.4.24.40	COG2931	Serralysin
IKAIPODG_01461	CDS	396	inh			Proteinase inhibitor
IKAIPODG_01462	CDS	1626				hypothetical protein
IKAIPODG_01463	CDS	1005	lhpD	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
IKAIPODG_01464	CDS	1581		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
IKAIPODG_01465	CDS	918	dapA_1	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
IKAIPODG_01466	CDS	1035		4.2.1.77	COG3938	putative trans-3-hydroxy-L-proline dehydratase
IKAIPODG_01467	CDS	723	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
IKAIPODG_01468	CDS	645	yecS_1		COG0765	L-cystine transport system permease protein YecS
IKAIPODG_01469	CDS	666	yecS_2		COG0765	L-cystine transport system permease protein YecS
IKAIPODG_01470	CDS	1743				hypothetical protein
IKAIPODG_01471	CDS	822	artJ_1		COG0834	ABC transporter arginine-binding protein 1
IKAIPODG_01472	CDS	798	rhaS_3			HTH-type transcriptional activator RhaS
IKAIPODG_01473	CDS	1443	jefA			Drug efflux pump JefA
IKAIPODG_01474	CDS	864				hypothetical protein
IKAIPODG_01475	CDS	867	hdfR_2			HTH-type transcriptional regulator HdfR
IKAIPODG_01476	CDS	903				hypothetical protein
IKAIPODG_01477	CDS	1254	hcnB_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
IKAIPODG_01478	CDS	237	hcnA_1	1.4.99.5	COG0446	Hydrogen cyanide synthase subunit HcnA
IKAIPODG_01479	CDS	1116	hcnC_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnC
IKAIPODG_01480	CDS	945		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
IKAIPODG_01481	CDS	669	glaR		COG1802	HTH-type transcriptional repressor GlaR
IKAIPODG_01482	CDS	168				hypothetical protein
IKAIPODG_01483	CDS	1884	aaeB_3			p-hydroxybenzoic acid efflux pump subunit AaeB
IKAIPODG_01484	CDS	1839	btuB_4		COG4206	Vitamin B12 transporter BtuB
IKAIPODG_01485	CDS	612	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
IKAIPODG_01486	CDS	1308	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
IKAIPODG_01487	CDS	657	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
IKAIPODG_01488	CDS	939	cobD		COG1270	Cobalamin biosynthesis protein CobD
IKAIPODG_01489	CDS	996	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
IKAIPODG_01490	CDS	1473	cobQ			Cobyric acid synthase
IKAIPODG_01491	CDS	522	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
IKAIPODG_01492	CDS	1056	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
IKAIPODG_01493	CDS	585	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
IKAIPODG_01494	CDS	738	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
IKAIPODG_01495	CDS	1506	smvA			Methyl viologen resistance protein SmvA
IKAIPODG_01496	CDS	561				hypothetical protein
IKAIPODG_01497	CDS	1821	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
IKAIPODG_01498	CDS	414				hypothetical protein
IKAIPODG_01499	CDS	1200				L-lactate transporter
IKAIPODG_01500	CDS	555	btuE_1	1.11.1.15		Thioredoxin/glutathione peroxidase BtuE
IKAIPODG_01501	tRNA	96				tRNA-Ser(cga)
IKAIPODG_01502	CDS	480				hypothetical protein
IKAIPODG_01503	CDS	594	tetC_1			Transposon Tn10 TetC protein
IKAIPODG_01504	CDS	840				hypothetical protein
IKAIPODG_01505	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
IKAIPODG_01506	CDS	660				hypothetical protein
IKAIPODG_01507	CDS	2010	sctC_2			Type 3 secretion system secretin
IKAIPODG_01508	CDS	1806				hypothetical protein
IKAIPODG_01509	CDS	1014	lnpD	5.1.3.2		UDP-glucose 4-epimerase
IKAIPODG_01510	CDS	1152	pglA_1	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
IKAIPODG_01511	CDS	987				hypothetical protein
IKAIPODG_01512	CDS	1251				hypothetical protein
IKAIPODG_01513	CDS	729				hypothetical protein
IKAIPODG_01514	CDS	1485				hypothetical protein
IKAIPODG_01515	CDS	879				hypothetical protein
IKAIPODG_01516	CDS	1248	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IKAIPODG_01517	CDS	1224				hypothetical protein
IKAIPODG_01518	CDS	591	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
IKAIPODG_01519	CDS	255				hypothetical protein
IKAIPODG_01520	CDS	417				hypothetical protein
IKAIPODG_01521	CDS	1623	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
IKAIPODG_01522	CDS	633	degU_2		COG2197	Transcriptional regulatory protein DegU
IKAIPODG_01523	CDS	342				hypothetical protein
IKAIPODG_01524	CDS	921	pcpR_2			PCP degradation transcriptional activation protein
IKAIPODG_01525	CDS	3288	accA_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
IKAIPODG_01526	CDS	408				hypothetical protein
IKAIPODG_01527	CDS	666	trmR_2	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
IKAIPODG_01528	CDS	633	slmA			Nucleoid occlusion factor SlmA
IKAIPODG_01529	CDS	228				hypothetical protein
IKAIPODG_01530	CDS	1956	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
IKAIPODG_01531	CDS	759				hypothetical protein
